UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg; A1-A3 existing; C3 existing; C4 existing; D existing
6405878c-ed34-4bee-b100-5208a3212ec6;20.19.120;Calziumsilikatplatte;Dämmstoffe / Calciumsilikat / Calcium-Silikathydrat / Calciumsilikat;generic dataset;1;m3;3f3cccff-6d7e-45ae-8b54-655a719eb3d5;DE: Calcium silicate board [m3];;;225;;;;;true;true;true;true
61655387-edd4-4800-ba3e-67bc15f2f096;20.19.120;Sand 0/2;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;08ed9f8c-7a1d-4e7a-99ba-48d7e01d6882;Sand (0/2);;;1350;;;;;true;true;false;true
60e8b384-adf2-4c3b-b3da-e407df106cf5;20.19.120;Spanplatte (Durchschnitt);Holz / Holzwerkstoffe / Spanplatten;generic dataset;1;m3;847700e2-5fbf-4fcc-90ef-7a8f4e160c9a;Spanplatte P5 (8,5 % Feuchte);;;;;;;;true;true;false;true
606d978a-c44a-4b3e-8387-b1291b12e522;20.19.120;Lehmstein;Mineralische Baustoffe / Steine und Elemente / Lehmsteine;generic dataset;1;m3;82f2b454-1292-4bc8-89c4-95c01eadf392;Lehmstein (m3);;;1200;;;;;true;true;false;true
601af947-1f14-474d-8233-780715a12268;20.19.120;Einblasdämmung Mineralwolle;Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;f43e7002-2bf1-48be-817c-18bc93a199c4;Mineralwolle (m3);;;50;;;;;true;true;true;false
5bebcf89-2e6b-46ce-b05e-3e02929c8af4;20.19.120;Gussasphaltestrich;Mineralische Baustoffe / Asphalt / Gussassphalt;generic dataset;1;m3;7f071049-10ea-46a0-8c78-3555a0de4a19;Gussasphaltestrich;;;2400;;;;;true;true;true;false
59622fc0-d719-43bf-a16b-ae924ae0d276;20.19.120;Stampflehmwand;Mineralische Baustoffe / Steine und Elemente / Lehmsteine;generic dataset;1;m3;2b116146-a24a-4d7f-a6f5-8f5b9e51860b;Stampflehmwand (m3);;;2000;;;;;true;true;false;true
57a87943-dbdd-4221-bbd2-481b8fcd1d2b;20.19.120;Porenbeton Granulat;Mineralische Baustoffe / Steine und Elemente / Porenbeton;generic dataset;1;m3;9ec578e3-d6b0-4605-be9d-2e8ad67d2ba8;Porenbeton Granulat;;;400;;;;;true;true;true;true
531ab34f-6750-41a8-aedc-35cf4df3c8b1;20.19.120;Stahl warmgewalzte Bleche (2-20mm);Metalle / Stahl und Eisen / Stahlbleche;generic dataset;1;m3;acf0597b-9e70-41ca-acaa-fb97f979fee8;Stahl Feinblech (verzinkt);;;7850;;;;;true;false;false;true
50180064-236e-4e52-9a1e-f172dde80844;20.19.120;Kalkzementmörtel;Mineralische Baustoffe / Mörtel und Beton / Mauermörtel;generic dataset;1;m3;e6092177-ae1f-4297-a7fb-5baf65420279;Kalkzementmörtel;;;1800;;;;;true;true;true;false
4a7c30d1-37d7-47e2-8271-dbb3bee91560;20.19.120;Kunstharzputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;325d8eee-a674-4d72-9368-cdb9bbffbb38;Kunstharzputz (m³);;;1700;;;;;true;false;true;false
43c3fd78-c67e-438b-b726-dd512df5d881;20.19.120;Kleber für Gipsplatten;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;generic dataset;1;m3;47df2f44-df61-4dc4-b4e5-26641d40728b;Gipsplatten-Kleber;;;1000;;;;;true;false;true;false
41ecf1e2-3edd-41ab-8616-68a856c815a5;20.19.120;Befestigungsmittel/Schrauben Edelstahl;Komponenten von Fenstern und Vorhangfassaden / Beschläge / Befestigungen;generic dataset;1;m3;78873b0d-2f8e-4c96-9804-a0c564685302;Stahl Bauteil;;;7850;;;;;true;false;false;true
41a60838-5c4e-4dbb-8a36-16cfc8fba26f;20.19.120;Drei-Schichtholzplatte;Holz / Holzwerkstoffe / 3- und 5-Schichtplatten;generic dataset;1;m3;6941186f-045d-4d9c-b36d-231797360a8a;Three-Layer panels m3;;;472;;;;;true;true;false;true
3ce61a4e-4d91-4b1d-b675-276be05b9225;20.19.120;Kies 2/32;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;6af85d0a-0aa5-4719-9eda-3c228762df16;Kies (2/32);;;1850;;;;;true;true;false;true
3a99d696-4911-45da-9f80-647ce214bca0;20.19.120;Voranstrich (Kunstharz);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;7a8a1d4b-8676-4ba2-a7fa-e82d3b9b9feb;Putz (Siliconharz);;;1550;;;;;true;false;true;false
38051c22-fbd1-4b0e-944a-ae348b8c7695;20.19.120;Stahlprofil;Metalle / Stahl und Eisen / Stahlprofile;generic dataset;1;m3;9eb8145d-d035-4d9f-a1dc-1006c45cb818;Stahlprofil;;;7850;;;;;true;false;false;true
34d3bb5e-f241-45b4-b257-123281364d97;20.19.120;Calciumsulfatestrich;Mineralische Baustoffe / Mörtel und Beton / Estrich trocken;generic dataset;1;m3;a40579cd-07f3-421f-8706-4b05846b1f7c;Calciumsulfatestrich;;;1500;;;;;true;false;true;false
3057d7c0-7bee-4ba2-9edf-517d4cd97a14;20.19.120;Schnittholz Fichte (12% Feuchte/10.7% H2O);Holz / Vollholz / Bau-Schnittholz;generic dataset;1;m3;b58e35f5-6fa3-4b40-b877-c04d7bbb0f07;Timber spruce (10.7% H2O content);;;481,6;;;;;true;true;false;true
29e6c6cf-0552-4e4b-85c7-26a68a625252;20.19.120;Kalksandstein Mix;Mineralische Baustoffe / Steine und Elemente / Kalksandstein;generic dataset;1;m3;9f101572-8e14-4b2f-9c09-ab130a143270;Kalksandstein m3;;;2000;;;;;true;true;false;true
2603f11f-509b-4bf2-910e-2fd358c16ff3;20.19.120;Waschbims;Mineralische Baustoffe / Zuschläge / Bims;generic dataset;1;m3;89c768c7-cfcc-49e3-930e-4abacba49c4f;Waschbims;;;800;;;;;true;false;true;false
230cd2c6-0b79-461b-b51a-d092e66843ca;20.19.120;Brechsand 0/2 (getrocknet);Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;m3;08ed9f8c-7a1d-4e7a-99ba-48d7e01d6882;Sand (0/2);;;1350;;;;;true;true;false;true
1f2d6e42-9ffc-421d-990d-555eee4a7529;20.19.120;Glasbausteine;Mineralische Baustoffe / Steine und Elemente / Glasbausteine;generic dataset;1;m3;623b5b7b-2ab0-487f-b7ea-4f8c2631de51;Glasbausteine (m3);;;2500;;;;;true;false;true;false
1a43ae76-2dc9-4a3a-9926-47e7137e773d;20.19.120;Porenbeton P4 05 unbewehrt;Mineralische Baustoffe / Steine und Elemente / Porenbeton;generic dataset;1;m3;645f4b2b-ee80-4255-acef-d515e387bddc;Porenbeton P2 04 unbewehrt (m3);;;472;;;;;true;true;true;true
0b0d0210-c31d-4fc7-b11a-9cdfe0a87ed6;20.19.120;Gipsputz (Gips-Kalk-Putz);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;3d72c00a-3766-4587-988d-0338518d4a13;Gipsputz (Gips-Kalk-Putz) (m³);;;900;;;;;true;false;true;false
0973f221-2284-4892-ae3d-1b8c2986b6dd;20.19.120;Zementestrich;Mineralische Baustoffe / Mörtel und Beton / Estrich trocken;generic dataset;1;m3;0be5ba26-743d-4866-bd41-08462ed62584;Zementestrich;;;2400;;;;;true;true;true;false
08bbc2e2-1513-4ce3-816e-99e95fdafc4e;20.19.120;Schnittholz Buche (12% Feuchte/10.7% H2O);Holz / Vollholz / Bau-Schnittholz;generic dataset;1;m3;37dc3dca-8419-4709-89c6-04dedcf3d17b;Timber beech (10.7% H2O content);;;739,2;;;;;true;true;false;true
07f3cd13-22bb-494d-803a-f0a440fbce7a;20.19.120;Kalk-Innenputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;337721b9-e622-4f81-9365-3a2b0341aef5;Kalk-Innenputz (m³);;;900;;;;;true;true;true;false
88619ce6-c0aa-43bd-9ac6-477b5d6ce442;20.20.010;Stabparkett (thickness 0,015 m);Holz / Holzböden / Parkett;generic dataset;1;qm;d73b61f3-98f6-46b6-a2df-a4d15f1456f4;Parkett (Stab-);;11,5;;;;;;true;true;false;true
fafd5743-0b42-4614-8e3d-5c4eacdfba98;20.20.020;Mineralwolle (Innenausbau-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;84af0ec3-c0c6-427f-b6ac-6567b7a09416;Mineralwolle (Innenausbau-Dämmung) (m3);;;26,25;;;;;true;true;true;false
c7e171fb-d5eb-4867-9fb2-961dec81d6aa;20.20.020;Blähton LB Hohlblockstein Trennwand;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;8dd423b1-7215-4ea9-a0da-94b889e6c023;Blähton LB Hohlblockstein Trennwand (m3);;;1601;;;;;true;true;true;true
a758fb6a-7fb1-4cdc-b652-c42cf2f7632c;20.20.020;Transportbeton C30/37;Mineralische Baustoffe / Mörtel und Beton / Beton;generic dataset;1;m3;b929fd24-5ca1-4943-82a3-e3325bc04482;Transportbeton C30/37 (m³);;;2360;;;;;true;true;false;true
9702d9ab-2af2-4fdc-9d99-225583a9ffb7;20.20.020;Transportbeton C20/25;Mineralische Baustoffe / Mörtel und Beton / Beton;generic dataset;1;m3;768dfe75-bb7f-4a11-b2ab-692406188bfc;Transportbeton C20/25 (m³);;;2360;;;;;true;true;false;true
8f44840b-28ae-418b-bf12-fcac5b7c68b3;20.20.020;Bims-Planstein (SFK-4);Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;5ee8cffa-390f-4fc7-96dd-f4edc397eae3;Bims-Planstein (SFK-4) [m3];;;900;;;;;true;true;true;true
86380db6-3062-4d40-826d-732c24ed3cad;20.20.020;Mineralwolle (Schrägdach-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;fb8bbdb6-4231-4994-ab8b-10ac60e3c64d;Mineralwolle (Schrägdach-Dämmung) (m3);;;30;;;;;true;true;true;false
63ddb7e1-4e0b-43cb-8a8d-82c5c137a2a2;20.20.020;Leichtbetonstein aus 100% Naturbims;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;e923cdb1-282d-4ed2-becc-958ffa3ad156;Leichtbetonstein aus 100% Naturbims [m3];;;500;;;;;true;true;true;true
4477c6ca-b728-41fb-a231-366e159a73df;20.20.020;Mineralwolle (Flachdach-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;6403d5d9-9978-4183-b140-a30ce936545e;Mineralwolle (Flachdach-Dämmung) (m3);;;145;;;;;true;true;true;false
2691d6e4-a41e-40d7-92ca-680f8785fc1d;20.20.020;Mineralwolle (Boden-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;c63efd9f-61cd-4a49-a7c6-8ada4538f283;Mineralwolle (Boden-Dämmung) (m3);;;85;;;;;true;true;true;false
21a40e8f-3897-4465-975b-81b6370936fb;20.20.020;Blähton LB Planstein Außenwand;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;5fd00b13-b28c-4d2c-97e3-d7f431eb420d;Blähton LB Planstein Außenwand (m3);;;501;;;;;true;true;true;true
1b978129-dd5e-45ea-9c82-1c3510e9c965;20.20.020;Blähton LB Planstein Innenwand;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;b6509ee0-6753-4818-b960-000ac93c6739;Blähton LB Planstein Innenwand (m3);;;701;;;;;true;true;true;true
344130c3-108a-4076-9574-2f1f808c1a2c;00.02.000;Furniersperrholz (Durchschnitt DE);Holz / Holzwerkstoffe / Sperrholz;representative dataset;1;m3;5cebd565-5fb7-4356-a150-1daf308d1558;Funiersperrholz;;;823,93;;;;;true;true;false;true
b60398b4-f72d-45a1-9272-696070e074af;00.02.000;Balkenschichtholz (Durchschnitt DE);Holz / Vollholz / Balkenschichtholz (Duo-Triobalken);representative dataset;1;m3;125b4266-afe2-434c-b119-2a24338aad6c;Balkenschichtholz (11% Feuchte);;;500,36;;;;;true;true;false;true
6f6fdc0b-4163-4f99-92cb-7b9e3008bae4;00.02.000;3- und 5-Schicht Massivholzplatte (Durchschnitt DE);Holz / Holzwerkstoffe / 3- und 5-Schichtplatten;representative dataset;1;m3;4e1beb5b-f059-4aa9-b12a-4462eb1fa606;3- und 5 Schichtplatte;;;510,45;;;;;true;true;false;true
c4272b73-7a14-4be6-ab51-f5bcd6eef989;00.02.000;Laubschnittholz - getrocknet (Durchschnitt DE);Holz / Vollholz / Bau-Schnittholz;representative dataset;1;m3;f6149104-4f3a-465d-95b2-f806579210a3;Laubschnittholz - getrocknet (Durchschnitt DE);;;761,6;;;;;true;true;false;true
e71b8242-eda8-408a-9ff8-37cd28896b4a;01.02.000;Oriented Strand Board (Durchschnitt DE);Holz / Holzwerkstoffe / OSB-Platte;representative dataset;1;m3;c609779a-687f-416c-94af-1ccbc2cb4f43;OSB;;;600;;;;;true;true;false;true
57fed1c6-f30d-4e78-9fb6-b93810b6e825;00.02.000;Nadelschnittholz - frisch (Durchschnitt DE);Holz / Vollholz / Bau-Schnittholz;representative dataset;1;m3;ae26ee9e-f46b-408b-ba2a-ed31e7736077;Nadelschnittholz - frisch (Durchschnitt DE);;;674,74;;;;;true;true;false;true
1270c857-6de2-484f-aed0-251b3b7b6965;00.02.000;Spanplatte, roh (Durchschnitt DE);Holz / Holzwerkstoffe / Spanplatten;representative dataset;1;m3;a0bd27cf-ab84-48b0-89e2-a18ba09d1902;Spanplatte, roh (7% Feuchte);;;633,31;;;;;true;true;false;true
954a286e-36e6-4ceb-9ab9-ec4270b618aa;00.02.000;Brettsperrholz (Durchschnitt DE);Holz / Vollholz / Brettschichtholzplatte;representative dataset;1;m3;7f66c09b-e9a1-43d1-a34b-d53517950d02;Brettsperrholz;;;489,41;;;;;true;true;false;true
c56b1971-bdde-41b5-b139-9daed5baca91;00.02.000;Spanplatte - melaminbeschichtet (Durchschnitt DE);Holz / Holzwerkstoffe / Spanplatten;representative dataset;1;m3;5581bb28-60b4-40bd-9ba0-e646d6f5de54;Spanplatte, melaminbeschichtet;;;633,29;;;;;true;true;false;true
1e86515c-3d07-4c59-8f81-84cc5fe0fca7;00.02.000;Massivholzparkett (Durchschnitt DE);Holz / Holzböden / Parkett;representative dataset;1;m3;adc9413c-c2c7-4480-9c4c-0d24dfec7698;Massivholzparkett;;11,71;665,34;0,017600024047855233;;;;true;true;false;true
b6f81ab5-4055-4597-afae-b1462dcfc128;00.02.000;Konstruktionsvollholz (Durchschnitt DE);Holz / Vollholz / Konstruktionsvollholz;representative dataset;1;m3;fd9c9879-15fb-4cf2-8e27-d2eabe5e822a;KVH (Durchschnitt DE);;;492,92;;;;;true;true;false;true
76c249ab-1481-4af8-9e98-39c3073eda6f;00.02.000;Nadelschnittholz - getrocknet (Durchschnitt DE);Holz / Vollholz / Bau-Schnittholz;representative dataset;1;m3;e705b3e6-f258-4f52-9d8a-31a94aa89ba6;Nadelschnittholz - kammergetrocknet (Durchschnitt DE);;;484,51;;;;;true;true;false;true
2103d7e9-529e-45da-8549-892598dba5f3;00.02.000;Hobelware (Durchschnitt DE);Holz / Vollholz / Bau-Schnittholz;representative dataset;1;m3;04a151ab-7fdc-4dbc-aa8f-7add114789fa;Hobelware (Durchschnitt DE);;;485,31;;;;;true;true;false;true
65088842-af32-46a8-819d-b92901c9e91e;00.02.000;Brettschichtholz - Standardformen (Durchschnitt DE);Holz / Vollholz / Brettschichtholz (BSH);representative dataset;1;m3;1465fdf2-c098-4607-ba32-4fdad5b8f27a;Brettschichtholz (standard);;;507,11;;;;;true;true;false;true
6e578da4-f52f-440c-87b9-a4ba2344b426;00.02.000;Hochdichte Faserplatte (Durchschnitt DE);Holz / Holzwerkstoffe / Holzfaserplatten;representative dataset;1;m3;489c5610-fe77-451b-a82e-daba698ef22b;HDF (849,9 kg/m³);;;849,92;;;;;true;true;false;true
d0423f9f-f627-4594-bc7c-9452af7c2462;00.02.000;Röhrenspanplatte (Durchschnitt DE);Holz / Holzwerkstoffe / Spanplatten;representative dataset;1;m3;6360d51c-ffbe-4bc0-bc7f-e75384845591;Röhrenspanplatte;;;272;;;;;true;true;false;true
07fe8f43-6a63-4d93-aec0-811d46447953;00.02.000;Brettschichtholz - Sonderformen (Durchschnitt DE);Holz / Vollholz / Brettschichtholz (BSH);representative dataset;1;m3;995eb782-6e79-49c4-84bb-8e0821c366e9;Brettschichtholz (Sonderform);;;508,43;;;;;true;true;false;true
e5141109-efd6-4fbc-a850-53a48ad30f18;00.02.000;Mitteldichte Faserplatte (Durchschnitt DE);Holz / Holzwerkstoffe / Holzfaserplatten;representative dataset;1;m3;db80b824-b32d-439d-a020-da031f802805;MDF (737,5 kg/m³);;;737,5;;;;;true;true;false;true
e98074e5-837f-4ece-a1ba-b215f53fd56a;00.03.000;Mauermörtel-Leichtmauermörtel;Mineralische Baustoffe / Mörtel und Beton / Mauermörtel;average dataset;1;m3;83489d17-6cfb-8bd0-ab91-301deaaaeccf;1 kg Mauermörtel-Leichtmörtel;;;1000;;;;;true;false;true;true
f2015a7f-ec37-4b46-86cf-e2781062b2d3;00.02.000;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Vollstein schwer -;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;64654e6e-57cf-0932-6366-dfe2cab43da8;Leichtbetonmauerstein (Vollstein schwer);;;1,8;;;;0,00055;true;false;true;false
83be43f7-6ab2-4b99-b7b3-b856501e9221;00.03.000;Rohe und beschichtete MDF und HDF Holzfaserplatten;Holz / Holzwerkstoffe / Holzfaserplatten;average dataset;1;m3;03fffd9b-4dc4-aa0a-83d4-2682bf8c3573;MDF und HDF Platte, Roh und beschichtet;;;810;;;;0,00123;true;true;false;true
f8e6de9b-b746-4220-b9fb-044459aefc3b;00.02.000;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Vollblock leicht -;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;dcb73bde-10a3-13ef-d448-25c83a3a0ad7;Leichtbetonmauerstein Vbl leicht;;;450;;;;0,00222;true;false;true;false
56378ea4-9a50-42cb-b035-e8abd153c6c2;00.02.000;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;a302457f-40e8-d64b-e139-321b49ebce4b;Leichtbetonmauerstein Hbl;;;800;;;;0,00125;true;false;true;false
c8d19b6f-e0e7-422d-b704-ff44770df984;00.02.000;Großformatige Elemente aus Leichtbeton;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;e8e83bbb-5493-5d4e-1a16-f3a9012befbf;Großformatige Elemente aus Leichtbeton;;;900;;;;0,00111;true;false;true;false
